block_id,drug_row,drug_col,cell_line_name,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,S_mean,S_max,synergy_bliss,drug_row_clinical_phase,drug_col_clinical_phase,MW_row,LogP_row,NumHDonors_row,NumHAcceptors_row,MW_col,LogP_col,NumHDonors_col,NumHAcceptors_col
17211,metformin,Deforolimus,1,51.43837688,0.000946291,0.976,25.4,32.473,28.598,30.5355,4.1595,17.3475,5.1355,6.694313534,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
17212,metformin,Deforolimus,1,51.43837688,0.000946291,0.976,25.4,39.643,34.692,37.1675,10.7915,23.9795,11.7675,7.992688534,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
28765,metformin,Deforolimus,2,84.15692502,0.003260766,-1.165,14.248,40.833,20.406,30.6195,17.5365,24.078,16.3715,8.320379545,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
28766,metformin,Deforolimus,2,84.15692502,0.003260766,-1.165,14.248,41.758,23.214,32.486,19.403,25.9445,18.238,5.526817045,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
28767,metformin,Deforolimus,2,84.15692502,0.003260766,-1.165,14.248,36.491,16.216,26.3535,13.2705,19.812,12.1055,1.246817045,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
28768,metformin,Deforolimus,2,84.15692502,0.003260766,-1.165,14.248,42.412,29.451,35.9315,22.8485,29.39,21.6835,11.16675455,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
35525,metformin,Deforolimus,3,8.362217182,0.000396097,0.879,21.545,13.362,18.336,15.849,-6.575,4.637,-5.696,-2.821009147,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
35526,metformin,Deforolimus,3,8.362217182,0.000396097,0.879,21.545,17.871,22.234,20.0525,-2.3715,8.8405,-1.4925,1.657990853,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
35527,metformin,Deforolimus,3,8.362217182,0.000396097,0.879,21.545,18.684,21.779,20.2315,-2.1925,9.0195,-1.3135,-0.522571647,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
35528,metformin,Deforolimus,3,8.362217182,0.000396097,0.879,21.545,19.361,20.784,20.0725,-2.3515,8.8605,-1.4725,1.653803353,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
51365,metformin,Deforolimus,4,112.0771815,0.000847699,1.144,32.723,45.534,50.051,47.7925,13.9255,30.859,15.0695,8.652355629,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
51366,metformin,Deforolimus,4,112.0771815,0.000847699,1.144,32.723,50.089,47.264,48.6765,14.8095,31.743,15.9535,7.149043129,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
51367,metformin,Deforolimus,4,112.0771815,0.000847699,1.144,32.723,48.717,42.461,45.589,11.722,28.6555,12.866,6.459168129,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
51368,metformin,Deforolimus,4,112.0771815,0.000847699,1.144,32.723,46.354,49.551,47.9525,14.0855,31.019,15.2295,8.752105629,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
90805,metformin,Deforolimus,5,73.84066962,0.001650417,0.563,12.963,30.998,27.755,29.3765,15.8505,22.6135,16.4135,10.43722597,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
90806,metformin,Deforolimus,5,73.84066962,0.001650417,0.563,12.963,13.785,11.264,12.5245,-1.0015,5.7615,-0.4385,3.193413465,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
90807,metformin,Deforolimus,5,73.84066962,0.001650417,0.563,12.963,29.85,22.761,26.3055,12.7795,19.5425,13.3425,11.06810097,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
90808,metformin,Deforolimus,5,73.84066962,0.001650417,0.563,12.963,22.096,20.313,21.2045,7.6785,14.4415,8.2415,6.749600965,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
88373,metformin,Deforolimus,6,250.0,0.001416768,7.877,34.593,50.106,49.842,49.974,7.504,28.739,15.381,0.560186763,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
88374,metformin,Deforolimus,6,250.0,0.001416768,7.877,34.593,48.516,40.849,44.6825,2.2125,23.4475,10.0895,-0.593188237,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
88375,metformin,Deforolimus,6,250.0,0.001416768,7.877,34.593,46.657,35.258,40.9575,-1.5125,19.7225,6.3645,-1.193500737,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
88376,metformin,Deforolimus,6,250.0,0.001416768,7.877,34.593,41.579,37.98,39.7795,-2.6905,18.5445,5.1865,0.898999263,4,3,129.167,-1.243829999999999,3.0,1.0,990.222,7.742600000000009,2.0,14.0
17213,metformin,891494-63-6,1,51.43837688,0.291767734,0.976,36.079,22.484,29.427,25.9555,-11.0995,7.428,-10.1235,-5.259420891,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
17214,metformin,891494-63-6,1,51.43837688,0.291767734,0.976,36.079,18.686,32.217,25.4515,-11.6035,6.924,-10.6275,-2.888858391,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
17215,metformin,891494-63-6,1,51.43837688,0.291767734,0.976,36.079,35.657,40.945,38.301,1.246,19.7735,2.222,2.658704109,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
17216,metformin,891494-63-6,1,51.43837688,0.291767734,0.976,36.079,16.826,37.33,27.078,-9.977,8.5505,-9.001,1.639016609,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
28769,metformin,891494-63-6,2,84.15692502,0.218634375,-1.165,25.926,5.625,9.498,7.5615,-17.1995,-4.819,-18.3645,-9.427319562,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
28770,metformin,891494-63-6,2,84.15692502,0.218634375,-1.165,25.926,8.815,15.105,11.96,-12.801,-0.4205,-13.966,-6.850319562,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
28771,metformin,891494-63-6,2,84.15692502,0.218634375,-1.165,25.926,16.157,21.719,18.938,-5.823,6.5575,-6.988,-0.178257062,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
28772,metformin,891494-63-6,2,84.15692502,0.218634375,-1.165,25.926,19.856,23.516,21.686,-3.075,9.3055,-4.24,0.322742938,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
35529,metformin,891494-63-6,3,8.362217182,0.390629585,0.879,35.014,19.892,31.646,25.769,-10.124,7.8225,-9.245,-5.044125909,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
35530,metformin,891494-63-6,3,8.362217182,0.390629585,0.879,35.014,30.064,35.697,32.8805,-3.0125,14.934,-2.1335,1.724249091,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
35531,metformin,891494-63-6,3,8.362217182,0.390629585,0.879,35.014,35.897,34.644,35.2705,-0.6225,17.324,0.2565,0.543749091,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
35532,metformin,891494-63-6,3,8.362217182,0.390629585,0.879,35.014,26.033,37.084,31.5585,-4.3345,13.612,-3.4555,0.554436591,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
51369,metformin,891494-63-6,4,112.0771815,0.288430264,1.144,24.204,20.601,27.146,23.8735,-1.4745,11.1995,-0.3305,-1.197894602,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
51370,metformin,891494-63-6,4,112.0771815,0.288430264,1.144,24.204,31.817,33.328,32.5725,7.2245,19.8985,8.3685,1.443730398,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
51371,metformin,891494-63-6,4,112.0771815,0.288430264,1.144,24.204,27.584,33.567,30.5755,5.2275,17.9015,6.3715,1.577355398,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
51372,metformin,891494-63-6,4,112.0771815,0.288430264,1.144,24.204,24.642,29.702,27.172,1.824,14.498,2.968,5.055230398,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
90809,metformin,891494-63-6,5,73.84066962,4.0,0.563,-6.161,9.346,4.015,6.6805,12.2785,9.4795,6.1175,6.157068699,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
90810,metformin,891494-63-6,5,73.84066962,4.0,0.563,-6.161,4.804,2.725,3.7645,9.3625,6.5635,3.2015,7.383631199,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
90811,metformin,891494-63-6,5,73.84066962,4.0,0.563,-6.161,13.935,5.747,9.841,15.439,12.64,9.278,11.1493812,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
90812,metformin,891494-63-6,5,73.84066962,4.0,0.563,-6.161,10.233,9.742,9.9875,15.5855,12.7865,9.4245,14.2226937,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
88377,metformin,891494-63-6,6,250.0,0.407414234,7.877,17.418,9.459,2.051,5.755,-19.54,-6.8925,-11.663,-14.32358006,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
88378,metformin,891494-63-6,6,250.0,0.407414234,7.877,17.418,6.009,4.888,5.4485,-19.8465,-7.199,-11.9695,-13.39133006,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
88379,metformin,891494-63-6,6,250.0,0.407414234,7.877,17.418,9.381,11.344,10.3625,-14.9325,-2.285,-7.0555,-10.92595506,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
88380,metformin,891494-63-6,6,250.0,0.407414234,7.877,17.418,6.405,11.923,9.164,-16.131,-3.4835,-8.254,-14.93564256,4,2,129.167,-1.243829999999999,3.0,1.0,376.26200000000017,1.9415,2.0,7.0
17217,metformin,391210-10-9,1,51.43837688,0.003052767,0.976,-0.297,-0.22,-2.882,-1.551,-2.23,-1.8905,-2.527,-2.195210121,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
17218,metformin,391210-10-9,1,51.43837688,0.003052767,0.976,-0.297,-2.207,-4.025,-3.116,-3.795,-3.4555,-4.092,-3.368085121,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
17219,metformin,391210-10-9,1,51.43837688,0.003052767,0.976,-0.297,4.009,5.527,4.768,4.089,4.4285,3.792,4.013789879,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
17220,metformin,391210-10-9,1,51.43837688,0.003052767,0.976,-0.297,-0.401,-4.975,-2.688,-3.367,-3.0275,-3.664,-1.842960121,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
28773,metformin,391210-10-9,2,84.15692502,0.009882588,-1.165,1.929,-9.275,-5.902,-7.5885,-8.3525,-7.9705,-9.5175,-10.88373582,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
28774,metformin,391210-10-9,2,84.15692502,0.009882588,-1.165,1.929,-6.826,-9.19,-8.008,-8.772,-8.39,-9.937,-7.956798322,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
28775,metformin,391210-10-9,2,84.15692502,0.009882588,-1.165,1.929,5.102,7.807,6.4545,5.6905,6.0725,4.5255,6.616451678,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
28776,metformin,391210-10-9,2,84.15692502,0.009882588,-1.165,1.929,-8.991,-3.749,-6.37,-7.134,-6.752,-8.299,-7.559298322,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
35533,metformin,391210-10-9,3,8.362217182,0.002269468,0.879,14.169,-3.362,3.229,-0.0665,-15.1145,-7.5905,-14.2355,-11.82899935,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
35534,metformin,391210-10-9,3,8.362217182,0.002269468,0.879,14.169,2.112,15.054,8.583,-6.465,1.059,-5.586,-5.295561849,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
35535,metformin,391210-10-9,3,8.362217182,0.002269468,0.879,14.169,13.538,17.81,15.674,0.626,8.15,1.505,3.272938151,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
35536,metformin,391210-10-9,3,8.362217182,0.002269468,0.879,14.169,1.26,7.927,4.5935,-10.4545,-2.9305,-9.5755,0.650813151,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
51373,metformin,391210-10-9,4,112.0771815,0.1,1.144,3.865,-1.587,3.144,0.7785,-4.2305,-1.726,-3.0865,-6.898373868,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
51374,metformin,391210-10-9,4,112.0771815,0.1,1.144,3.865,7.534,0.212,3.873,-1.136,1.3685,0.008,-9.328186368,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
51375,metformin,391210-10-9,4,112.0771815,0.1,1.144,3.865,8.489,15.202,11.8455,6.8365,9.341,7.9805,1.575063632,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
51376,metformin,391210-10-9,4,112.0771815,0.1,1.144,3.865,3.411,6.643,5.027,0.018,2.5225,1.162,-4.900873868,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
76857,metformin,391210-10-9,5,73.84066962,0.006379444,0.563,2.094,3.543,13.633,8.588,5.931,7.2595,6.494,11.44252216,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
76858,metformin,391210-10-9,5,73.84066962,0.006379444,0.563,2.094,4.358,5.066,4.712,2.055,3.3835,2.618,4.602459659,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
76859,metformin,391210-10-9,5,73.84066962,0.006379444,0.563,2.094,15.564,14.348,14.956,12.299,13.6275,12.862,6.983084659,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
76860,metformin,391210-10-9,5,73.84066962,0.006379444,0.563,2.094,7.774,13.723,10.7485,8.0915,9.42,8.6545,5.161772159,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
88381,metformin,391210-10-9,6,250.0,0.001605198,7.877,27.16,9.388,30.197,19.7925,-15.2445,2.274,-7.3675,-9.917365373,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
88382,metformin,391210-10-9,6,250.0,0.001605198,7.877,27.16,12.413,19.109,15.761,-19.276,-1.7575,-11.399,-8.961115373,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
88383,metformin,391210-10-9,6,250.0,0.001605198,7.877,27.16,9.996,19.285,14.6405,-20.3965,-2.878,-12.5195,-11.21942787,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
88384,metformin,391210-10-9,6,250.0,0.001605198,7.877,27.16,8.826,24.955,16.8905,-18.1465,-0.628,-10.2695,-12.20349037,4,2,129.167,-1.243829999999999,3.0,1.0,482.1960000000002,2.466700000000001,4.0,5.0
17221,metformin,Sorafenib,1,51.43837688,9.476117169,0.976,27.146,39.777,29.241,34.509,6.387,20.448,7.363,8.31672406,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
17222,metformin,Sorafenib,1,51.43837688,9.476117169,0.976,27.146,10.317,15.053,12.685,-15.437,-1.376,-14.461,-8.62702594,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
17223,metformin,Sorafenib,1,51.43837688,9.476117169,0.976,27.146,30.503,30.612,30.5575,2.4355,16.4965,3.4115,1.37434906,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
17224,metformin,Sorafenib,1,51.43837688,9.476117169,0.976,27.146,41.049,32.986,37.0175,8.8955,22.9565,9.8715,4.88741156,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
28777,metformin,Sorafenib,2,84.15692502,4.22646911,-1.165,60.353,51.394,65.101,58.2475,-0.9405,28.6535,-2.1055,6.311192498,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
28778,metformin,Sorafenib,2,84.15692502,4.22646911,-1.165,60.353,25.796,47.008,36.402,-22.786,6.808,-23.951,-6.455120002,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
28779,metformin,Sorafenib,2,84.15692502,4.22646911,-1.165,60.353,31.045,55.72,43.3825,-15.8055,13.7885,-16.9705,-2.641745002,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
28780,metformin,Sorafenib,2,84.15692502,4.22646911,-1.165,60.353,49.517,62.029,55.773,-3.415,26.179,-4.58,3.820379998,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
35537,metformin,Sorafenib,3,8.362217182,8.54236698,0.879,31.797,36.394,25.949,31.1715,-1.5045,14.8335,-0.6255,1.102726694,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
35538,metformin,Sorafenib,3,8.362217182,8.54236698,0.879,31.797,1.049,25.002,13.0255,-19.6505,-3.3125,-18.7715,-11.13164831,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
35539,metformin,Sorafenib,3,8.362217182,8.54236698,0.879,31.797,37.427,30.756,34.0915,1.4155,17.7535,2.2945,0.270226694,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
35540,metformin,Sorafenib,3,8.362217182,8.54236698,0.879,31.797,35.753,28.895,32.324,-0.352,15.986,0.527,0.670164194,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
51377,metformin,Sorafenib,4,112.0771815,5.564778408,1.144,58.553,70.16,77.633,73.8965,14.1995,44.048,15.3435,12.90917263,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
51378,metformin,Sorafenib,4,112.0771815,5.564778408,1.144,58.553,48.31,58.107,53.2085,-6.4885,23.36,-5.3445,1.025735127,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
51379,metformin,Sorafenib,4,112.0771815,5.564778408,1.144,58.553,62.021,70.606,66.3135,6.6165,36.465,7.7605,6.452235127,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
51380,metformin,Sorafenib,4,112.0771815,5.564778408,1.144,58.553,69.532,73.533,71.5325,11.8355,41.684,12.9795,10.11511013,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
90813,metformin,Sorafenib,5,73.84066962,5.531302533,0.563,37.261,52.252,59.554,55.903,18.079,36.991,18.642,19.6830259,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
90814,metformin,Sorafenib,5,73.84066962,5.531302533,0.563,37.261,37.272,42.845,40.0585,2.2345,21.1465,2.7975,5.797275897,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
90815,metformin,Sorafenib,5,73.84066962,5.531302533,0.563,37.261,40.887,42.628,41.7575,3.9335,22.8455,4.4965,6.443400897,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
90816,metformin,Sorafenib,5,73.84066962,5.531302533,0.563,37.261,48.186,53.281,50.7335,12.9095,31.8215,13.4725,12.5706509,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
88385,metformin,Sorafenib,6,250.0,7.056955371,7.877,20.149,18.194,23.567,20.8805,-7.1455,6.8675,0.7315,-3.263705744,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
88386,metformin,Sorafenib,6,250.0,7.056955371,7.877,20.149,-2.737,5.826,1.5445,-26.4815,-12.4685,-18.6045,-8.495705744,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
88387,metformin,Sorafenib,6,250.0,7.056955371,7.877,20.149,28.621,21.267,24.944,-3.082,10.931,4.795,-0.456393244,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
88388,metformin,Sorafenib,6,250.0,7.056955371,7.877,20.149,41.281,19.575,30.428,2.402,16.415,10.279,0.564419256,4,4,129.167,-1.243829999999999,3.0,1.0,464.8310000000001,5.549700000000002,3.0,4.0
17225,metformin,Sunitinib,1,51.43837688,3.017498596,0.976,1.693,20.816,18.44,19.628,16.959,18.2935,17.935,17.56186705,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
17226,metformin,Sunitinib,1,51.43837688,3.017498596,0.976,1.693,14.346,0.284,7.315,4.646,5.9805,5.622,0.86905455,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
17227,metformin,Sunitinib,1,51.43837688,3.017498596,0.976,1.693,13.665,14.645,14.155,11.486,12.8205,12.462,9.79111705,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
17228,metformin,Sunitinib,1,51.43837688,3.017498596,0.976,1.693,20.661,14.849,17.755,15.086,16.4205,16.062,8.87405455,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
28781,metformin,Sunitinib,2,84.15692502,1.669366594,-1.165,43.742,56.104,55.997,56.0505,13.4735,34.762,12.3085,10.92590894,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
28782,metformin,Sunitinib,2,84.15692502,1.669366594,-1.165,43.742,43.187,41.621,42.404,-0.173,21.1155,-1.338,-0.413028564,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
28783,metformin,Sunitinib,2,84.15692502,1.669366594,-1.165,43.742,46.846,50.004,48.425,5.848,27.1365,4.683,5.694908936,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
28784,metformin,Sunitinib,2,84.15692502,1.669366594,-1.165,43.742,54.913,54.165,54.539,11.962,33.2505,10.797,9.745783936,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
35541,metformin,Sunitinib,3,8.362217182,5.0,0.879,25.615,49.145,28.905,39.025,12.531,25.778,13.41,7.02625984,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
35542,metformin,Sunitinib,3,8.362217182,5.0,0.879,25.615,49.737,22.961,36.349,9.855,23.102,10.734,-1.88161516,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
35543,metformin,Sunitinib,3,8.362217182,5.0,0.879,25.615,50.815,24.144,37.4795,10.9855,24.2325,11.8645,3.76888484,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
35544,metformin,Sunitinib,3,8.362217182,5.0,0.879,25.615,47.587,24.538,36.0625,9.5685,22.8155,10.4475,3.72550984,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
51381,metformin,Sunitinib,4,112.0771815,5.0,1.144,30.334,57.085,49.033,53.059,21.581,37.32,22.725,10.16820472,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
51382,metformin,Sunitinib,4,112.0771815,5.0,1.144,30.334,44.974,34.704,39.839,8.361,24.1,9.505,-2.593545283,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
51383,metformin,Sunitinib,4,112.0771815,5.0,1.144,30.334,54.874,38.754,46.814,15.336,31.075,16.48,4.008017217,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
51384,metformin,Sunitinib,4,112.0771815,5.0,1.144,30.334,55.634,38.636,47.135,15.657,31.396,16.801,3.670454717,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
90817,metformin,Sunitinib,5,73.84066962,5.0,0.563,-2.18,26.396,20.855,23.6255,25.2425,24.434,23.0625,20.75522664,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
90818,metformin,Sunitinib,5,73.84066962,5.0,0.563,-2.18,24.414,13.066,18.74,20.357,19.5485,18.177,13.98191414,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
90819,metformin,Sunitinib,5,73.84066962,5.0,0.563,-2.18,24.611,15.705,20.158,21.775,20.9665,19.595,18.30966414,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
90820,metformin,Sunitinib,5,73.84066962,5.0,0.563,-2.18,24.908,20.137,22.5225,24.1395,23.331,21.9595,18.74335164,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
88389,metformin,Sunitinib,6,250.0,1.407163867,7.877,19.689,14.864,18.083,16.4735,-11.0925,2.6905,-3.2155,-10.30533494,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
88390,metformin,Sunitinib,6,250.0,1.407163867,7.877,19.689,4.405,2.931,3.668,-23.898,-10.115,-16.021,-16.23945994,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
88391,metformin,Sunitinib,6,250.0,1.407163867,7.877,19.689,16.288,33.616,24.952,-2.614,11.169,5.263,-8.556022436,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
88392,metformin,Sunitinib,6,250.0,1.407163867,7.877,19.689,11.657,6.661,9.159,-18.407,-4.624,-10.53,-5.400084936,4,4,129.167,-1.243829999999999,3.0,1.0,398.48200000000014,3.3349400000000022,3.0,3.0
